1,2,3,female,male,C,Q,S,Dr,Master,Miss,Mr,Mrs,adult,aged,child,senior,High,Low,Age,Fare,SibSp,Parch,Family_Size,Family,AgeFill,Fare_Per_Person,Cabin,AgeClass,ClassFare
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.26766627736794646,0.08930604000596756,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.26766627736794646,0.03720805858436794,1,-0.06317539891226287,0.01467582053592242
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.014435624655837235,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.0384198770791951,1,-0.15952460441679145,0.015887639030749582
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.010063864701447349,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.010063864701447349,-0.023747182694091293,1,0.12001620593666058,-0.016025435609540294
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.01572076697673027,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.015305344906980978,1,0.10914843382329197,0.00930007775179065
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.028912821725825332,-0.04653591473719365,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,-0.022551662313835787,1,0.14037082869765208,-0.012438874468773769
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.07161494907085725,-0.04431566260243343,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.07161494907085725,-0.020331410179075558,1,0.03181284063903077,-0.005778118064493088
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.22996836331919052,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.22996836331919052,-0.023543797839197217,1,0.3574868048148947,-0.015415281044858056
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.3430621054654584,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3430621054654584,-0.01837954017049514,1,0.22178931974161806,-0.02041714312884624
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04875616687195388,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.024771914448596017,1,0.10914843382329197,-0.019099630873054465
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.30536419141670246,-0.01796541748659775,0.0596240179573513,0.43640104751215864,0.3095398428731762,0.15200617283950618,0.30536419141670246,-0.02989557322111962,1,0.19464982272696274,-0.0434492092300952
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.1470107771683692,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,-0.023747182694091293,1,-0.04960565040493521,-0.016025435609540294
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.3103684047129784,-0.03850884932690667,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.3103684047129784,-0.01452459690354881,1,-0.22601238100019483,0.01164232176208716
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04775583349255642,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02377158106919855,1,0.10914843382329197,-0.016098630734862063
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.1671385065712639,0.3496449002544172,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.1671385065712639,0.16737748870859276,1,-0.0993613949318033,0.14484525066014722
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.20984063391629582,-0.04874796901791785,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.20984063391629582,-0.02476371659455998,1,-0.11745439294157353,-0.019075037310946345
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.1595767485179545,0.04839816280513655,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.1595767485179545,0.01675411998395243,1,-0.21696588199530972,-0.005778118064493088
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.008785092322930637,-0.004302327426534806,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.008785092322930637,0.01968192499682306,1,-0.16268688796599906,-0.002850313051622457
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.017087075982736562,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,0.0,-0.027431337335286837,1,0.10914843382329197,-0.02707789953312693
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.05904897772127193,-0.04909774412345545,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.05904897772127193,-0.02511349170009759,1,0.04538258914635843,-0.02012436262755918
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.05904897772127193,-0.048707370121739375,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.05904897772127193,-0.024723117698381505,1,0.04538258914635843,-0.018953240622410925
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.1470107771683692,-0.048227600473630304,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,-0.02424334805027244,1,-0.04960565040493521,-0.01751393167808372
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.27267049066422244,-0.0060102136840426736,0.4346240179573513,0.10306771417882528,0.40953984287317624,0.21450617283950618,-0.27267049066422244,-0.029399472927272095,1,-0.18530313547821184,-0.0329823063090827
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.3606322901113197,-0.022698702257405272,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,-0.3606322901113197,-0.028834243903954015,1,-0.28029137502950546,-0.03128661923912846
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.20483642062001986,0.09172967699562189,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.20483642062001986,0.11571392941897976,1,-0.08579164642447565,0.09318169137053423
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.17214271986753985,-0.012109807460856489,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.17214271986753985,0.011874444962501379,1,-0.14911713945867142,0.040090827137146796
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.0,0.07289413141282082,0.9346240179573513,0.26973438084549195,0.9095398428731762,0.9645061728395061,0.0,-0.026533033524519713,1,0.10914843382329197,-0.02438298810082555
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.002944216274564552,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.021040036148793316,1,-0.15952460441679145,-0.0014922018996522035
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.05904897772127193,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.05904897772127193,-0.023462600046840268,1,0.04538258914635843,-0.01517168766778722
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.11687462117292259,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.11687462117292259,-0.013499865149044088,1,0.0589523376536861,-0.01065779308594414
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.24253433466877583,-0.012247999857463979,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.24253433466877583,0.011736252565893888,1,-0.07222189791714799,-0.01079598548255163
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.01634685037624001,-0.04590975483844106,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.01634685037624001,-0.02192550241508319,1,0.1268010801903244,-0.01056039477251598
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0037808790266546863,-0.04874796901791785,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.02476371659455998,1,0.11323133168299675,-0.019075037310946345
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0037808790266546863,-0.01572076697673027,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.0037808790266546863,-0.02316162169151717,1,0.11323133168299675,-0.01426875260181792
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.05404476442499598,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.05404476442499598,-0.013499865149044088,1,0.013719842629260551,-0.01065779308594414
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.01634685037624001,-0.011621839958711383,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.01634685037624001,-0.021795312685510874,1,-0.013419654385394776,-0.027248688158877713
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.23497257661546644,0.17136597334570303,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,-0.23497257661546644,0.01968192499682306,1,-0.24410537900996507,-0.002850313051622457
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.36792055349407915,-0.04623493638187055,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.36792055349407915,-0.03056242960955112,1,-0.28816182916375555,-0.036471176355919774
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.033917035022101284,-0.04924413437409898,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,-0.025259881950741123,1,0.07252208616101376,-0.02056353337948978
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.01634685037624001,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.01634685037624001,-0.023698385943876785,1,0.1268010801903244,-0.015879045358896757
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.11687462117292259,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.11687462117292259,-0.038874175260589554,1,-0.11745439294157353,-0.061406413309035075
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.1470107771683692,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,-0.023698385943876785,1,-0.04960565040493521,-0.015879045358896757
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.11687462117292259,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.11687462117292259,-0.013499865149044088,1,0.0589523376536861,-0.01065779308594414
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.04147879307541066,0.04078586977167291,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.04147879307541066,0.012947973467220613,1,-0.14459388995622885,-0.009584264581224907
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.046483006371686605,-0.04746305299126936,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.046483006371686605,-0.02347880056791149,1,0.0589523376536861,-0.01522028923100087
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.11687462117292259,-0.01572076697673027,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.11687462117292259,0.008263485446627599,1,0.23535906824894573,0.08000656881261636
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0666107357745813,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,-0.01837954017049514,1,0.02276634163414566,-0.02041714312884624
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.29780243336339307,-0.0018136931655947724,0.4346240179573513,0.26973438084549195,0.5095398428731762,0.4645061728395062,-0.29780243336339307,-0.03015349890082489,1,-0.21244263249286718,-0.03524438422974108
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.010063864701447349,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.010063864701447349,-0.023161621691517167,1,0.12001620593666058,-0.014268752601817912
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.038874175260589554,1,-0.15952460441679145,-0.061406413309035075
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.08418092042044258,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.08418092042044258,-0.02340560544258972,1,0.018243092131703106,-0.015000703855035578
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.01634685037624001,0.00936896048756417,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.01634685037624001,-0.014798379203419023,1,-0.013419654385394776,-0.013254821194694011
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.1671385065712639,-0.05026886612860371,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.1671385065712639,-0.026284613705245843,1,0.2896380622782564,-0.02363772864300393
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.2475385479650518,-0.008401254444553691,0.3096240179573513,0.26973438084549195,0.40953984287317624,0.3395061728395062,-0.2475385479650518,-0.0297979797206906,1,-0.15816363846355652,-0.034177826689338206
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.2802322487175318,0.1196414181183219,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.2802322487175318,0.02195910667350022,1,-0.05865214940982032,-0.0005731313749452975
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.033917035022101284,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,-0.02196610131126166,1,0.07252208616101376,-0.010682191461051399
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.10430864982333728,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.10430864982333728,-0.038874175260589554,1,-0.12197764244401609,-0.061406413309035075
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.033917035022101284,-0.03850884932690667,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.033917035022101284,-0.02669938608206918,1,0.07252208616101376,-0.024882045773473957
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.3480663187617344,0.014606413281588017,0.4346240179573513,0.10306771417882528,0.40953984287317624,0.21450617283950618,-0.3480663187617344,-0.025963368433000317,1,-0.26672162652217785,-0.022673992826267354
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.0492929311243135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02530867870095563,1,0.10914843382329197,-0.0207099236301333
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.04741402994681031,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.07139828237016817,1,0.10914843382329197,0.26941095958323813
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.3606322901113197,0.00936896048756417,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.3606322901113197,-0.014798379203419023,1,-0.28481462453194806,-0.013254821194694011
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.405891962213385,0.09329117300248622,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.405891962213385,0.11727542542584408,1,-0.013419654385394776,0.09474318737739856
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.18470869121712516,-0.03464570820592431,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.18470869121712516,-0.024767815521577998,1,-0.0903148959269182,-0.0190873340920004
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.3627685052407492,-0.026260865023064538,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.3627685052407492,-0.026674987706961927,1,-0.28635252936277855,-0.037008038201779815
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04874796901791785,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02476371659455998,1,0.10914843382329197,-0.019075037310946345
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.08418092042044258,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.08418092042044258,-0.023543797839197217,1,0.018243092131703106,-0.015415281044858056
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.1470107771683692,-0.04665790661272993,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,-0.02267365418937206,1,-0.04960565040493521,-0.012804850095382597
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.11687462117292259,0.09945576405058576,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.11687462117292259,0.015230555317588169,1,-0.11745439294157353,-0.007301682730857349
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10931286311961322,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.02196610131126166,1,-0.008896404882952222,-0.010682191461051399
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.028912821725825332,0.04741402994681031,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,0.07139828237016817,1,0.14037082869765208,0.26941095958323813
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.004887888429108933,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.019096363994248935,1,-0.15952460441679145,-0.0034358740541965845
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.12187883446919855,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.12187883446919855,-0.02340560544258972,1,-0.022466153390279884,-0.015000703855035578
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.17214271986753985,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.17214271986753985,-0.01837954017049514,1,-0.14911713945867142,-0.02041714312884624
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0037808790266546863,-0.0023504574179543853,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,0.02163379500540348,1,-0.15816363846355652,-0.0008984430430420366
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.06032775009978864,-0.050293264503710966,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.06032775009978864,-0.026309012080353095,1,0.17429519996597123,-0.0237109237683257
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.1595767485179545,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1595767485179545,-0.02196610131126166,1,-0.06317539891226287,-0.010682191461051399
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.15457253522167858,-0.04812180911916524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.15457253522167858,-0.024137556695807378,1,0.2760683137709287,-0.01719655761468855
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.07289413141282082,0.9346240179573513,0.26973438084549195,0.9095398428731762,0.9645061728395061,0.0,-0.026533033524519713,1,0.10914843382329197,-0.02438298810082555
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0666107357745813,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,-0.023462600046840268,1,0.18108007421963507,-0.01517168766778722
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.02135106367251596,0.0015532825992064557,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.02135106367251596,-0.006668320119012616,1,-0.040559151400050106,0.0030052969741188045
